id,LONGITUDE,LATITUDE
M221,585210.5904543662,4513022.275270344
M223,588300.6359117298,4519337.011969719
M223,588451.6675588032,4519384.217678576
M225,589862.208454482,4517030.999184034
M227,585970.4870325794,4509992.392341076
M228,586066.3548794761,4507525.47638369
M229,587022.6119691181,4516525.345094709
M229,587025.5742819468,4516620.842140177
M230,589183.3411767752,4516252.927583653
M230,589200.8411690849,4516277.1483394485
M231,585571.8949870075,4513978.60894304
M232,585838.7435538912,4513996.618068669
M232,585790.8673412092,4513875.64578299
M232,585608.7779672849,4514028.878797374
M232,585698.6789085765,4514084.541651218
M233,585721.5138677872,4514575.346645135
M234,589185.6756739174,4520618.068558495
M235,585841.9403371445,4507560.644579494
M236,588489.1076980012,4515444.465989919
M237,583988.3881922894,4510292.8037525695
M238,587223.6551756486,4516953.904682446
M239,589791.9085382299,4516836.636825049
M240,589485.1431326512,4521697.647687249
M241,585811.610217294,4508062.618607419
M242,584299.0728766699,4507788.816499997
M243,589267.8944414675,4517394.148858168
M244,586992.081248672,4515956.5705169095
M245,589213.0390078655,4519478.661914202
M249,584519.8148609968,4511247.075845348
M257,584026.4345370105,4511117.056766788
M258,589559.0523069272,4515954.831702417
M259,585621.1908864671,4508625.151275067
M263,586294.0486771574,4510470.239788561
M268,586181.6224259717,4508420.673844549
M270,586502.4004771026,4508833.221178077
M271A,589090.6392285181,4515633.047555877
M273,590074.0532956636,4517247.571502461
M276,585140.9455308808,4509117.564626919
M277,585025.5212387773,4512969.53188881
M285,589562.4490327733,4517398.446245551
M289,586943.9372027843,4511016.628784099
M294,588574.3058030944,4515013.681327112
M300,590857.4506249207,4523435.2052001525
M300,590814.5405922646,4523470.980135842
M300,590822.9991979133,4523715.857210156
M300,590873.9061789573,4523679.729270769
M308,583490.4822891222,4507777.167333159
M321,585884.8386726498,4509175.382448027
M325,586216.9199685414,4508768.295214576
M353,585341.1301325411,4514859.904749277
M360,583979.6404339011,4511153.1785865165
M360,583845.8058360481,4510894.072722398
M360,583812.6107028249,4510607.338037813
M360,583736.2156075487,4510325.590683505
M360,583776.326801312,4510571.746998985
M360,583825.6130293594,4510859.47720563
M360,583953.7203026139,4511120.531197925
M360,584089.3083337832,4511379.05352468
M360,584224.896284109,4511637.576009742
M360,584249.5801889251,4511670.869923791
M360,584114.6068058024,4511412.02602536
M379,583530.4811218712,4508760.9377922565
MS02,589597.747422717,4523387.439962782
MS03,589680.6046824076,4521377.935909938
MS04,588101.9574156399,4517238.316930869
MS05,588470.2249257304,4516929.947542886
MS06,588592.7098112564,4516909.440505619
MS11,589833.8188115854,4522960.606619291
MS16,590189.4904662727,4523797.784889691
MZ02,584084.4577131502,4508760.204858245
MZ439,584550.0913230742,4509054.393491205
Q002,591904.1681222373,4507221.935307053
Q002,592051.5203797055,4507239.569961391
Q004A,591429.8833460654,4515451.432629405
Q004A,591234.5721000689,4515252.027113756
Q004A,591223.8127617477,4515286.7271815175
Q004A,591400.4711500728,4515477.635124
Q006,600642.8190164949,4513885.960011547
Q006,600513.9537574777,4514062.96030056
Q006,600810.0283530741,4514024.991304936
Q007,604135.4049978792,4495173.457544035
Q007,604344.9134865954,4495016.078112528
Q007,604287.6991695762,4494735.684986114
Q007,604064.1026193964,4494816.317921963
Q007,604166.1935680552,4494848.519802274
Q007,604042.9003591484,4494956.608502414
Q007,604284.748534001,4494940.733571612
Q007,604284.748534001,4494940.733571612
Q009,596938.6084015855,4516508.0266132
Q009,597080.0795948417,4516368.954237476
Q009,596818.3538165542,4516227.26442979
Q009,596709.4192377165,4516472.528765611
Q010,602208.2504252008,4515757.508387848
Q010,602389.2212357869,4515518.996733021
Q010,602474.5817472447,4515233.130234118
Q010,602532.4021381865,4514936.554439711
Q010,602257.9810452801,4514817.790695192
Q010,602039.458418329,4514805.608828114
Q010,602001.4780761052,4515105.371511998
Q010,601963.4975077277,4515405.13415551
Q010,601925.5167134395,4515704.89675801
Q010,601974.6893320696,4515845.038610988
Q011,597476.6756806207,4515079.27417086
Q012,604353.4633823434,4514063.556440235
Q012,604061.6948521844,4513997.081117385
Q012,604195.5343424259,4514099.506847471
Q012,604150.8873363958,4514096.697243683
Q012,603876.7457298391,4513976.721684995
Q012,603697.2805839045,4514047.177575919
Q012,603823.2321609928,4514162.683317097
Q012,604014.7935455673,4514304.4315213105
Q012,604260.136573043,4514252.803855886
Q012B,604140.7665930173,4514343.030037563
Q012B,603867.8341428711,4514259.402736007
Q012B,603765.1611098519,4514462.463516634
Q012B,604039.5084172094,4514541.325212997
Q013,594797.9427982821,4510805.0346972775
Q014,591878.3232718898,4512707.597749196
Q017,601131.4116751733,4512196.434847415
Q017,601062.0771599057,4512222.706329455
Q020,594266.8291914978,4505062.033852357
Q020,594342.9781700902,4504796.573349581
Q020,594161.7727506042,4504564.8401580425
Q020,593927.8944396449,4504364.768840997
Q020,593730.2516344248,4504337.505502917
Q020,593524.0793270692,4504307.73446996
Q020,593565.6099003658,4504570.860824823
Q020,593730.3184221567,4504830.858028023
Q020,593963.0917421037,4504999.440193187
Q020,594259.3954803072,4505082.697434593
Q021C,604126.6211627718,4511129.879963254
Q022,599166.7634878261,4513188.685808423
Q022,599204.9343931819,4513147.110901164
Q023,600959.8080961894,4506531.732985645
Q023,601058.8483383991,4506710.296195781
Q023,601153.5608699751,4506451.737353394
Q025,602289.477298772,4507480.90706699
Q026,596112.1718276853,4511533.154921014
Q028,598296.5327310194,4492988.928722516
Q028,597968.1582680965,4492964.453796424
Q028,597831.842919596,4492956.285528939
Q028,598163.8711006321,4492981.301100499
Q031,591932.5950389733,4511262.084784452
Q031,591988.3267144568,4511325.530602401
Q031A,592151.1344998936,4511132.25056704
Q038,593083.398772848,4506843.843811365
Q041,595484.8797674685,4510086.379404495
Q044,590995.0121793002,4510611.653906255
Q045,588262.5823868985,4510806.454949417
Q048,589428.7081220805,4513258.849735647
Q048,589304.2369225735,4513337.337187779
Q048,589502.004828895,4513444.277516375
Q050,598402.2012381216,4492384.416523603
Q050,598121.7991716622,4492257.80802266
Q050,597848.6903772971,4492149.941353411
Q050,598053.1299154854,4492309.460909478
Q050,598331.2147571777,4492441.080923229
Q050,598609.2997981068,4492572.701068823
Q050,598887.3850384546,4492704.32134695
Q050,598964.5350062272,4492634.210538757
Q050,598683.1131823997,4492509.884029578
Q052,601522.9622923657,4507365.865489614
Q052,601366.5866569404,4507521.6262079375
Q052,601514.2155071555,4507603.290388067
Q053,596852.690618119,4505124.729965101
Q059,605729.6069115618,4513766.34042361
Q066B,590865.8321331554,4514343.784392884
Q066C,590939.8012402387,4514259.7911285255
Q066D,590999.5077357199,4514204.0642444985
Q066E,591057.2542190895,4514153.106722766
Q066F,591378.7045500783,4513898.960185177
Q066G,590900.7557206519,4514418.965512024
Q066H,590914.5647093924,4514383.940864152
Q067A,593074.0813371846,4511493.577915218
Q082,606601.647479147,4507377.375712501
Q082,606459.6950405998,4507434.221467976
Q085,594143.427850368,4513002.538914444
Q085,594208.4187150067,4512960.430884142
Q089B,599208.0048692314,4515309.925373443
Q089B,599277.3641430853,4515597.981254971
Q089B,599344.3581184165,4515317.1612697365
Q092,600927.3133553675,4502477.88719133
Q092,600682.2774399463,4502543.481522714
Q095,597798.0536362979,4502703.839006994
Q095,597650.9720607027,4502774.730538652
Q096A,599357.7228038678,4502256.126347987
Q096A,599048.0799369619,4502301.6017697835
Q096A,599325.1766224408,4502344.106813043
Q096C,606378.7198527139,4502446.157658903
Q096C,606105.703845668,4502466.868328524
Q096C,606254.7397133284,4502476.632762839
Q096E,599789.6356170273,4502292.516079518
Q096E,600008.0732514493,4502308.640734392
Q096E,599742.0301460563,4502240.71382736
Q096E,599549.6892259424,4502304.220260947
Q096F,607183.0832845075,4502467.621933258
Q098,593953.4556353831,4510994.568897971
Q100,598712.5358432878,4513145.707073413
Q103,603087.2776180546,4514088.6771996
Q103,602930.9259369994,4514171.195149666
Q105,600289.6370650406,4506123.137079831
Q106,604913.4077152631,4506254.087862088
Q108,606725.52167444,4502809.022069511
Q118,598044.9051642423,4504101.6164624
Q119,600686.3148148218,4504299.0801592395
Q120,602902.0238717167,4507190.611367717
Q121,602790.8186011794,4506405.550028747
Q121,602650.7437846549,4506444.455673449
Q121,602652.5536939418,4506655.864464542
Q121A,602814.857285073,4506385.398215833
Q122,595191.7201732616,4512163.768111098
Q127,601737.0728255757,4505447.173411034
Q127,601843.770669732,4505419.293874561
Q128,596896.192051983,4504612.7240520045
Q129,599487.2826947023,4505546.595761833
Q129,599638.7769107454,4505544.082128431
Q131,592442.9724801491,4509043.489443155
Q131,592536.1572908728,4509120.3034796575
Q133,607283.66124664,4507599.724526748
Q133,607327.4048464582,4507788.05586739
Q133A,607367.1100073907,4507378.498283899
Q134,607282.9254998636,4509130.032213277
Q134,607398.6859968922,4509076.571093042
Q139,593928.5048936536,4505998.490731287
Q141,588668.1735544513,4511275.3764971625
Q162E,602453.7175413526,4493832.08771477
Q162H,604762.661013192,4494282.62638907
Q162H,604814.457028349,4494209.573831369
Q162H,604594.0029437484,4494272.866224528
Q162H01,604941.8976813862,4494227.203168885
Q164,596898.1696796281,4491660.073114629
Q164,596624.797703462,4491516.2742930055
Q164,596351.4259156733,4491372.475616217
Q164,596367.6341817016,4491445.916279131
Q164,596642.0615250592,4491587.690201949
Q164,596916.489058804,4491729.464266933
Q164,597190.9167830481,4491871.238474792
Q164,597465.3446978988,4492013.0128262425
Q164,597739.7728034696,4492154.787322002
Q164,597727.1158364264,4492074.160565055
Q164,597450.211650345,4491937.285268136
Q164,597173.3076601075,4491800.410108519
Q174,593103.9496180314,4512998.391620474
Q174,592943.275372785,4512721.735831399
Q174,593059.3960219482,4512956.369682317
Q174,593221.9073766873,4513191.356087911
Q174,593252.6693682792,4513275.957551218
Q174A,592868.994484462,4512508.797271718
Q174A,592773.1018434252,4512646.342598705
Q205A,592684.7751269222,4510373.538173194
Q205A,592633.4200833325,4510479.5756120095
Q205B,592663.6401469084,4510286.290054504
Q207,597399.283345378,4508540.360362286
Q207,597411.0061450584,4508568.281971182
Q210,603842.6515512245,4504483.729555511
Q210,603930.368855683,4504526.417039025
Q211,599112.0732558093,4512359.499108236
Q212,599327.3801875734,4508569.609146577
Q215,589826.722646699,4514564.017814634
Q218,590034.9277211786,4512444.169190116
Q220B,600608.2344385595,4505118.641804389
Q220C,601066.4650330566,4504038.995553919
Q220C,601236.4495208559,4503979.702616072
Q220E,601336.7951335208,4503331.514218541
Q220F,599324.9428315032,4507414.513675884
Q220G,599577.1444884407,4507489.621407103
Q220G,599687.3398884798,4507241.7416037945
Q220G,599482.5526729297,4507430.790747713
Q221,603217.0928980642,4510230.541551466
Q221,603259.8356426444,4510074.304599377
Q223,602480.6593921455,4510672.239925019
Q225,599916.7487599185,4496282.748144145
Q225,599904.6607888177,4496278.189008735
Q226,589670.5015249656,4514223.013980104
Q226,589799.5100936479,4514018.439279896
Q226,590008.6592901989,4514033.914162337
Q226,589829.913526766,4513980.369531099
Q226,589644.9944265372,4514154.971768798
Q266,604495.1494871484,4495931.242604408
Q267,589201.5089495743,4511161.252851314
Q289,595004.4290776924,4506641.371016092
Q290,594447.4096891892,4506560.108410903
Q291,591400.9868976772,4507141.991490425
Q293,603300.3753745495,4511565.752327694
Q294,601884.6082159563,4509561.9318133695
Q294,602069.916094458,4509570.813640883
Q298,593049.1109515682,4514168.215441704
Q299,595229.9675055328,4513876.092696498
Q299,595100.4870633679,4513913.252091613
Q300A1,603274.9875671974,4510803.580655599
Q300A1,603200.3490316791,4510790.786815746
Q301,602204.9896189476,4505416.024328254
Q301,602101.538411322,4505439.217020891
Q302,593202.287667401,4505842.042554644
Q302,593195.9470247127,4505714.118737737
Q303,593734.3537801484,4511974.087049621
Q304,598305.4838639023,4507780.117386101
Q305,593689.766215531,4506714.582071153
Q305,593608.159723062,4506790.182356902
Q305,593708.3479610613,4506990.55496056
Q306,596208.965333657,4508325.180845573
Q307,607464.3754656975,4504587.764135232
Q307,607382.2560314977,4504578.411568038
Q308,599185.9389988696,4512538.263574252
Q310,608395.5541260694,4511803.467701359
Q313,602770.7806090151,4494306.25075112
Q314,601619.234769001,4509971.898268403
Q317,604796.6150468768,4511351.095489158
Q318,608903.3294291969,4511246.08822893
Q319,596975.0970433817,4509586.764472425
Q320,600009.0903325006,4509483.249677472
Q321,590411.8364392412,4513830.777954822
Q322,604860.1187492543,4508594.550678152
Q326,598627.2932156018,4512569.902873382
Q328,608219.1965726968,4509909.629256644
Q329,600098.9231014991,4510111.809848379
Q329,600199.673211583,4510171.303381438
Q330,605121.5030828055,4504685.56400937
Q332,592615.5697825366,4514677.282999366
Q333,589862.2401118338,4512926.859929442
Q333,589843.783339274,4513012.299370872
Q334,601335.2930480578,4514867.674690138
Q335,596978.16790832,4508775.716532825
Q336,599555.633099624,4508068.573111845
Q336,599638.7352737857,4508185.526285789
Q337,598049.3516765614,4505058.884912162
Q338,606529.8160886901,4514101.51871277
Q339,606144.249808923,4504965.409310371
Q339,606251.1018756903,4505043.079445154
Q340,590935.6217877237,4511257.097745985
Q342,600841.7256315709,4510189.34836195
Q343,600466.0982478592,4516320.070018567
Q344,600836.7555490076,4509635.337616121
Q345,605752.9885580107,4496408.5439899685
Q346,607380.5190107819,4512592.56933501
Q347,598994.9432701255,4513947.452581575
Q348,598239.7019979433,4508569.8877153685
Q349,604946.6438211655,4510492.761885682
Q351,603458.6536039648,4506803.929483452
Q351,603543.4866307887,4506877.402713073
Q352,608653.9850520868,4510756.2300555
Q353,604979.2755938031,4495017.755005107
Q354,600682.7340337443,4509054.119313294
Q356,605864.1001556789,4511405.743899523
Q356,605995.1506768169,4511540.540115264
Q357B,596572.2907021604,4510047.983276301
Q357B01,596608.307378225,4510094.394067299
Q357I,607607.0094575849,4513429.937561433
Q357J,607558.9070600757,4513274.212664869
Q358,607068.8098166287,4509668.991467453
Q358,607074.476408508,4509857.136854499
Q359,605029.4104199681,4507624.606424828
Q359,604826.740250587,4507670.144088841
Q360J,594551.077739599,4509323.100631714
Q360M,593304.3784072481,4508813.278073345
Q360N,595191.8061111828,4509647.79242705
Q360N,595266.8905456146,4509748.009078861
Q361,594319.5146771137,4510778.327011705
Q362,594667.3790565896,4512465.88421318
Q363,595021.8846771274,4512344.720669628
Q364,603588.6220811188,4512497.101914758
Q364,603768.133680854,4512512.587381444
Q366,593501.2386603856,4513114.284157764
Q369,606724.628349734,4513043.141289233
Q369,606759.0124395589,4513177.852223963
Q373,595371.0556406693,4513295.248307856
Q373,595229.8815884403,4513379.583657862
Q375,601518.7726927872,4515467.431894797
Q376,599295.3554393443,4510117.013085642
Q376,599362.3959510755,4510308.279152822
Q377,596791.119387421,4510102.485280725
